,Percentage_of_Available_Purse_Won_RANK THIS WEEK,Percentage_of_Available_Purse_Won_RANK LAST WEEK,Percentage_of_Available_Purse_Won_PLAYER NAME,Percentage_of_Available_Purse_Won_EVENTS,Percentage_of_Available_Purse_Won_%,Percentage_of_Available_Purse_Won_OFFICIAL MONEY WON,Percentage_of_Available_Purse_Won_TOTAL PURSE AVAILABLE
0,1,1,Tiger Woods,18,7.0,"$6,673,412","$95,383,110"
1,2,2,Vijay Singh,27,5.53,"$7,573,906","$137,083,110"
2,3,3,Davis Love III,23,5.08,"$6,081,895","$119,783,110"
3,4,4,Mike Weir,21,4.45,"$4,918,908","$110,483,110"
4,5,5,Ernie Els,17,3.72,"$3,371,237","$90,683,110"
5,6,6,Jim Furyk,27,3.7,"$5,182,863","$140,083,110"
6,7,7,Kenny Perry,26,3.3,"$4,400,120","$133,383,110"
7,8,8,Retief Goosen,19,3.16,"$3,166,372","$100,183,110"
8,9,9,Chad Campbell,27,2.9,"$3,912,063","$134,883,110"
9,10,10,David Toms,26,2.78,"$3,710,904","$133,583,110"
10,11,11,Nick Price,17,2.47,"$2,271,109","$92,083,110"
11,12,12,Darren Clarke,16,2.33,"$2,013,930","$86,383,110"
12,13,13,Adam Scott,14,2.28,"$1,744,236","$76,583,110"
13,14,14,Bob Tway,26,2.13,"$2,601,600","$122,300,000"
14,15,15,Justin Leonard,23,2.05,"$2,450,525","$119,383,110"
15,T16,T16,Jay Haas,25,2.0,"$2,563,542","$127,983,110"
16,T16,T16,Padraig Harrington,11,2.0,"$1,239,235","$61,883,110"
17,T18,T18,Fred Couples,18,1.95,"$1,820,493","$93,483,110"
18,T18,T18,Brad Faxon,27,1.95,"$2,718,444","$139,083,110"
19,T18,T18,Freddie Jacobson,8,1.95,"$853,591","$43,883,110"
20,21,21,Stuart Appleby,27,1.93,"$2,662,536","$137,983,110"
21,22,22,Jonathan Kaye,27,1.84,"$2,474,836","$134,583,110"
22,23,23,Thomas Bjørn,6,1.81,"$650,733","$35,883,110"
23,T24,T24,Robert Allenby,24,1.76,"$2,176,450","$123,483,110"
24,T24,T24,Scott Verplank,26,1.76,"$2,306,712","$131,183,110"
25,26,26,Chris DiMarco,27,1.71,"$2,350,630","$137,083,110"
26,27,27,Kirk Triplett,25,1.69,"$2,001,560","$118,600,000"
27,T28,T28,Charles Howell III,31,1.66,"$2,568,952","$155,083,110"
28,T28,T28,Stephen Leaney,9,1.66,"$842,360","$50,883,110"
29,30,30,Tim Herron,29,1.62,"$2,176,389","$134,400,000"
30,31,31,Rocco Mediate,24,1.54,"$1,832,656","$118,800,000"
31,32,32,Chris Riley,29,1.51,"$2,178,132","$144,483,110"
32,33,33,John Huston,23,1.47,"$1,565,118","$106,800,000"
33,34,34,Briny Baird,33,1.46,"$2,202,518","$151,100,000"
34,35,35,Bob Estes,25,1.45,"$1,824,413","$125,483,110"
35,36,36,Jerry Kelly,30,1.43,"$2,158,340","$150,883,110"
36,T37,T37,Ben Curtis,21,1.42,"$1,434,910","$101,283,110"
37,T37,T37,Steve Flesch,33,1.42,"$2,269,628","$159,783,110"
38,39,39,Phil Mickelson,23,1.41,"$1,623,135","$114,783,110"
39,T40,T40,J.L. Lewis,31,1.38,"$2,039,258","$148,283,110"
40,T40,T40,Shaun Micheel,28,1.38,"$1,826,998","$132,400,000"
41,T42,T42,Stewart Cink,28,1.34,"$1,781,882","$132,783,110"
42,T42,T42,Scott Hoch,17,1.34,"$1,198,249","$89,600,000"
43,44,44,Fred Funk,33,1.31,"$2,144,652","$163,483,110"
44,45,45,Craig Stadler,10,1.26,"$584,830","$46,600,000"
45,46,46,K.J. Choi,32,1.25,"$1,999,661","$160,083,110"
46,T47,T47,Shigeki Maruyama,28,1.24,"$1,669,290","$134,083,110"
47,T47,T47,Rory Sabbatini,27,1.24,"$1,604,699","$129,383,110"
48,49,49,Geoff Ogilvy,26,1.21,"$1,477,246","$122,300,000"
49,50,50,John Rollins,27,1.2,"$1,612,313","$134,583,110"
50,51,51,Justin Rose,11,1.18,"$744,528","$62,883,110"
51,52,52,Tim Petrovic,32,1.17,"$1,739,347","$148,200,000"
52,53,53,Peter Jacobsen,22,1.14,"$1,162,725","$101,900,000"
53,54,54,Brian Davis,4,1.13,"$270,111","$23,883,110"
54,55,55,Ben Crane,27,1.12,"$1,419,069","$126,783,110"
55,T56,T56,Woody Austin,31,1.11,"$1,518,705","$137,400,000"
56,T56,T56,Aaron Baddeley,20,1.11,"$989,168","$89,000,000"
57,58,58,Chris Downes,1,1.1,"$32,910","$3,000,000"
58,59,59,Loren Roberts,24,1.09,"$1,297,737","$119,200,000"
59,60,60,Robert Gamez,31,1.08,"$1,519,802","$141,000,000"
60,61,61,Jeff Sluman,31,1.06,"$1,609,745","$151,983,110"
61,62,62,Duffy Waldorf,25,1.04,"$1,206,003","$115,883,110"
62,T63,T63,Tim Clark,25,1.02,"$1,253,690","$123,400,000"
63,T63,T63,Gary Evans,2,1.02,"$121,412","$11,883,110"
64,T65,T65,Jonathan Byrd,29,1.01,"$1,430,534","$141,000,000"
65,T65,T65,Peter Lonard,26,1.01,"$1,323,590","$131,583,110"
66,67,67,Frank Lickliter II,30,0.99,"$1,340,433","$135,500,000"
67,68,68,Tom Lehman,25,0.98,"$1,173,235","$119,183,110"
68,T69,T69,Mark Calcavecchia,24,0.97,"$1,121,069","$115,283,110"
69,T69,T69,Scott McCarron,27,0.97,"$1,250,848","$129,583,110"
70,71,71,Tommy Armour III,23,0.94,"$932,983","$99,100,000"
71,T72,T72,Dan Forsman,27,0.92,"$1,140,207","$124,400,000"
72,T72,T72,Lee Janzen,25,0.92,"$1,131,999","$122,883,110"
73,T74,T74,Hennie Otto,3,0.91,"$162,592","$17,883,110"
74,T74,T74,Brenden Pappas,33,0.91,"$1,307,806","$143,500,000"
75,76,76,Len Mattiace,27,0.9,"$1,221,475","$135,983,110"
76,T77,T77,Paul Casey,7,0.89,"$363,450","$40,883,110"
77,T77,T77,Peter Fowler,1,0.89,"$52,324","$5,883,110"
78,79,79,Joe Durant,28,0.87,"$1,119,000","$129,283,110"
79,T80,T80,Niclas Fasth,14,0.86,"$639,981","$74,383,110"
80,T80,T80,Toshi Izawa,6,0.86,"$296,000","$34,500,000"
81,T80,T80,Kevin Sutherland,27,0.86,"$1,092,916","$126,900,000"
82,T83,T83,Rod Pampling,27,0.84,"$1,064,972","$127,200,000"
83,T83,T83,Tom Pernice Jr.,31,0.84,"$1,210,541","$144,200,000"
84,T83,T83,Hal Sutton,24,0.84,"$939,719","$111,483,110"
85,86,86,Alex Cejka,30,0.83,"$1,182,881","$141,700,000"
86,T87,T87,Steve Allan,18,0.82,"$616,325","$75,200,000"
87,T87,T87,Hank Kuehne,23,0.82,"$872,139","$106,000,000"
88,T87,T87,Carl Pettersson,26,0.82,"$977,075","$119,500,000"
89,90,90,Stephen Ames,27,0.8,"$1,005,956","$125,100,000"
90,91,91,Matt Gogel,25,0.79,"$897,410","$113,300,000"
91,T92,T92,Brent Geiberger,16,0.78,"$588,531","$75,700,000"
92,T92,T92,Hidemichi Tanaka,30,0.78,"$1,024,677","$131,900,000"
93,T94,T94,Dennis Paulson,15,0.77,"$452,647","$58,700,000"
94,T94,T94,Paul Stankowski,21,0.77,"$719,435","$93,700,000"
95,96,96,Rich Beem,26,0.76,"$1,013,949","$132,883,110"
96,97,97,Skip Kendall,30,0.74,"$1,022,238","$137,783,110"
97,T98,T98,Russ Cochran,4,0.71,"$103,400","$14,500,000"
98,T98,T98,Nick Faldo,7,0.71,"$283,383","$39,883,110"
99,T100,T100,S.K. Ho,1,0.7,"$41,329","$5,883,110"
100,T100,T100,Steve Lowery,29,0.7,"$932,292","$134,000,000"
101,T100,T100,Andy Oldcorn,1,0.7,"$41,329","$5,883,110"
102,103,103,Brandt Jobe,22,0.69,"$691,602","$100,500,000"
103,104,104,Jeff Maggert,24,0.68,"$747,165","$110,500,000"
104,105,105,Paul Goydos,25,0.67,"$734,282","$110,400,000"
105,T106,T106,Harrison Frazar,27,0.66,"$776,876","$117,600,000"
106,T106,T106,Paul Lawrie,7,0.66,"$255,973","$38,883,110"
107,108,108,Brett Quigley,27,0.65,"$786,293","$121,200,000"
108,109,109,Sergio Garcia,20,0.64,"$666,385","$103,983,110"
109,T110,T110,David Gossett,28,0.63,"$769,837","$121,700,000"
110,T110,T110,Mathias Grönberg,4,0.63,"$128,013","$20,383,110"
111,112,112,Phil Tataurangi,11,0.61,"$354,083","$57,600,000"
112,T113,T113,Billy Mayfair,31,0.59,"$842,183","$143,000,000"
113,T113,T113,José María Olazábal,16,0.59,"$479,155","$81,883,110"
114,T113,T113,Phillip Price,9,0.59,"$280,550","$47,383,110"
115,T116,T116,Pierre Fulke,3,0.58,"$103,045","$17,883,110"
116,T116,T116,Heath Slocum,32,0.58,"$815,811","$139,900,000"
117,T118,T118,Glen Day,31,0.57,"$788,557","$138,700,000"
118,T118,T118,Mark Foster,2,0.57,"$68,204","$11,883,110"
119,T118,T118,Arron Oberholser,25,0.57,"$619,863","$107,900,000"
120,T121,T121,Luke Donald,27,0.56,"$705,119","$124,883,110"
121,T121,T121,Kent Jones,23,0.56,"$539,735","$95,700,000"
122,T123,T123,Arjun Atwal,1,0.54,"$32,500","$6,000,000"
123,T123,T123,David Frost,26,0.54,"$583,176","$108,800,000"
124,T125,T125,Bernhard Langer,21,0.53,"$555,980","$104,183,110"
125,T125,T125,Joey Sindelar,29,0.53,"$691,326","$130,600,000"
126,T125,T125,Dean Wilson,27,0.53,"$654,345","$124,200,000"
127,T128,T128,Cameron Beckman,26,0.52,"$608,981","$116,100,000"
128,T128,T128,David Peoples,30,0.52,"$674,220","$129,400,000"
129,T128,T128,Taichi Teshima,1,0.52,"$31,083","$6,000,000"
130,T131,T131,Adam Mednick,1,0.51,"$29,849","$5,883,110"
131,T131,T131,Gary Murphy,1,0.51,"$29,849","$5,883,110"
132,T131,T131,Dicky Pride,23,0.51,"$483,922","$94,500,000"
133,T131,T131,Marco Ruiz,1,0.51,"$29,849","$5,883,110"
134,T131,T131,Mario Tiziani,1,0.51,"$17,780","$3,500,000"
135,T136,T136,Craig Barlow,29,0.5,"$638,719","$128,700,000"
136,T136,T136,Ángel Cabrera,14,0.5,"$372,251","$74,383,110"
137,T136,T136,Carlos Franco,30,0.5,"$672,020","$135,200,000"
138,T136,T136,J.P. Hayes,25,0.5,"$585,330","$116,700,000"
139,T136,T136,Cliff Kresge,32,0.5,"$734,667","$145,883,110"
140,T141,T141,Billy Andrade,29,0.49,"$659,691","$135,200,000"
141,T141,T141,Ignacio Garrido,5,0.49,"$133,250","$27,383,110"
142,T141,T141,Andrew Magee,26,0.49,"$578,557","$117,900,000"
143,144,144,Jay Delsing,9,0.48,"$159,653","$33,500,000"
144,145,145,J.J. Henry,31,0.47,"$660,341","$139,200,000"
145,T146,T146,Jeff Brehaut,32,0.46,"$650,016","$140,200,000"
146,T146,T146,Trevor Immelman,12,0.46,"$307,149","$66,483,110"
147,T146,T146,Thongchai Jaidee,1,0.46,"$27,375","$6,000,000"
148,T146,T146,Richard Johnson,28,0.46,"$559,020","$121,600,000"
149,T146,T146,John Riegger,17,0.46,"$318,101","$69,700,000"
150,T146,T146,Eduardo Romero,12,0.46,"$308,098","$67,383,110"
151,T152,T152,Todd Fischer,32,0.45,"$621,397","$139,200,000"
152,T152,T152,Patrick Sheehan,32,0.45,"$618,018","$138,200,000"
153,T152,T152,Tom Watson,4,0.45,"$108,017","$23,883,110"
154,T152,T152,Jay Williamson,31,0.45,"$627,131","$140,700,000"
155,T156,T156,Notah Begay III,30,0.44,"$565,571","$129,600,000"
156,T156,T156,Barry Cheesman,2,0.44,"$32,910","$7,500,000"
157,T158,T158,Marco Dawson,31,0.43,"$601,728","$139,700,000"
158,T158,T158,Bob May,7,0.43,"$134,307","$31,600,000"
159,T158,T158,Ian Poulter,4,0.43,"$103,692","$23,883,110"
160,T158,T158,David Sutherland,25,0.43,"$451,441","$106,000,000"
161,162,162,Tom Byrum,31,0.42,"$590,718","$141,583,110"
162,163,163,John Senden,33,0.41,"$601,668","$145,700,000"
163,T164,T164,Guy Boros,6,0.4,"$95,612","$24,200,000"
164,T164,T164,Robert Damron,32,0.4,"$580,086","$143,700,000"
165,T164,T164,Jeff Gallagher,10,0.4,"$163,899","$41,000,000"
166,T164,T164,Tom Gillis,25,0.4,"$432,099","$107,600,000"
167,T164,T164,Bill Glasson,13,0.4,"$193,578","$48,700,000"
168,T164,T164,Thomas Levet,26,0.4,"$470,020","$117,883,110"
169,T170,T170,David Howell,2,0.39,"$46,071","$11,883,110"
170,T170,T170,Pat Perez,33,0.39,"$578,139","$148,700,000"
171,T172,T172,Glen Hnatiuk,29,0.38,"$488,428","$127,700,000"
172,T172,T172,Raphael Jacquelin,2,0.38,"$44,838","$11,883,110"
173,T172,T172,Neal Lancaster,35,0.38,"$590,627","$154,700,000"
174,T172,T172,Paul McGinley,3,0.38,"$68,329","$17,883,110"
175,T172,T172,Jesper Parnevik,31,0.38,"$570,585","$150,083,110"
176,177,177,Mark Wilson,30,0.37,"$482,502","$130,200,000"
177,T178,T178,Bart Bryant,6,0.36,"$78,966","$22,000,000"
178,T178,T178,Dudley Hart,22,0.36,"$381,735","$106,083,110"
179,T180,T180,José Coceres,21,0.35,"$337,681","$95,783,110"
180,T180,T180,Todd Hamilton,3,0.35,"$62,600","$17,883,110"
181,T180,T180,Mike Heinen,29,0.35,"$432,415","$124,500,000"
182,T180,T180,Per-Ulrik Johansson,31,0.35,"$484,575","$139,700,000"
183,T180,T180,Chris Smith,30,0.35,"$479,521","$137,883,110"
184,T185,T185,Tom Carter,8,0.34,"$105,142","$30,700,000"
185,T185,T185,Shingo Katayama,5,0.34,"$91,499","$26,883,110"
186,T185,T185,John Morgan,29,0.34,"$422,915","$123,600,000"
187,T185,T185,Garrett Willis,32,0.34,"$467,211","$139,200,000"
188,T189,T189,Michael Bradley,4,0.33,"$49,500","$15,200,000"
189,T189,T189,Matt Peterson,2,0.33,"$29,961","$9,000,000"
190,T191,T191,Pat Bates,35,0.32,"$496,977","$155,000,000"
191,T191,T191,Markus Brier,1,0.32,"$18,859","$5,883,110"
192,T191,T191,Greg Norman,7,0.32,"$119,799","$37,483,110"
193,T191,T191,Mark O'Meara,25,0.32,"$388,348","$122,083,110"
194,T191,T191,Mike Small,1,0.32,"$14,430","$4,500,000"
195,T191,T191,Esteban Toledo,35,0.32,"$487,494","$154,700,000"
196,T191,T191,Anthony Wall,1,0.32,"$18,859","$5,883,110"
197,T198,T198,Aaron Barber,32,0.31,"$425,276","$137,600,000"
198,T198,T198,Olin Browne,34,0.31,"$479,590","$153,200,000"
199,T198,T198,Paul Gow,21,0.31,"$264,926","$84,700,000"
200,T198,T198,Mike Grob,27,0.31,"$348,976","$113,100,000"
201,T198,T198,Spike McRoy,35,0.31,"$480,772","$156,000,000"
202,T198,T198,Corey Pavin,26,0.31,"$358,908","$117,583,110"
203,T198,T198,Lee Westwood,8,0.31,"$136,590","$43,383,110"
204,T205,T205,Craig Parry,16,0.3,"$257,280","$86,983,110"
205,T205,T205,Steve Pate,16,0.3,"$192,518","$63,500,000"
206,T207,T207,Danny Briggs,1,0.29,"$11,712","$4,000,000"
207,T207,T207,Alastair Forsyth,3,0.29,"$51,430","$17,883,110"
208,T207,T207,Brian Gay,34,0.29,"$447,645","$153,200,000"
209,T207,T207,Robert Karlsson,3,0.29,"$52,000","$18,000,000"
210,T207,T207,Willie Wood,11,0.29,"$118,280","$41,200,000"
211,T212,T212,Greg Chalmers,32,0.28,"$403,253","$143,200,000"
212,T212,T212,Robert-Jan Derksen,2,0.28,"$33,750","$11,883,110"
213,T212,T212,David Lynn,1,0.28,"$16,213","$5,883,110"
214,T212,T212,Mark McNulty,1,0.28,"$16,213","$5,883,110"
215,T212,T212,Craig Perks,28,0.28,"$368,163","$131,883,110"
216,T217,T217,Scott Laycock,25,0.27,"$300,341","$110,400,000"
217,T217,T217,Jim McGovern,11,0.27,"$115,148","$42,700,000"
218,T217,T217,Peter O'Malley,3,0.27,"$45,300","$16,883,110"
219,T217,T217,Darron Stiles,29,0.27,"$346,692","$127,700,000"
220,T221,T221,Chris Anderson,31,0.26,"$342,027","$133,100,000"
221,T221,T221,Hunter Mahan,9,0.26,"$106,300","$40,700,000"
222,T221,T221,Carl Paulson,32,0.26,"$365,176","$138,700,000"
223,T221,T221,Brent Schwarzrock,20,0.26,"$216,559","$83,800,000"
224,T221,T221,Mike Sposa,25,0.26,"$276,446","$104,700,000"
225,T226,T226,Michael Clark II,21,0.25,"$210,176","$85,000,000"
226,T226,T226,David Edwards,13,0.25,"$129,370","$51,200,000"
227,T226,T226,Danny Ellis,10,0.25,"$101,443","$40,500,000"
228,T226,T226,Jyoti Randhawa,2,0.25,"$30,000","$11,883,110"
229,T230,T230,Mathew Goggin,28,0.24,"$299,235","$124,583,110"
230,T230,T230,Brian Henninger,17,0.24,"$166,002","$68,700,000"
231,T230,T230,Søren Kjeldsen,2,0.24,"$28,625","$11,883,110"
232,T230,T230,John Maginnes,29,0.24,"$308,928","$126,700,000"
233,T230,T230,Colin Montgomerie,12,0.24,"$159,606","$67,383,110"
234,T230,T230,Katsuyoshi Tomori,1,0.24,"$13,988","$5,883,110"
235,T230,T230,Nick Watney,8,0.24,"$73,255","$30,700,000"
236,T237,T237,Brad Bryant,4,0.23,"$29,535","$13,000,000"
237,T237,T237,Steve Elkington,14,0.23,"$154,122","$67,383,110"
238,T237,T237,Michael Flynn,1,0.23,"$12,600","$5,600,000"
239,T237,T237,Michael Harris,1,0.23,"$9,450","$4,200,000"
240,T237,T237,Yasuharu Imano,3,0.23,"$31,275","$13,500,000"
241,T237,T237,Ian Leggatt,26,0.23,"$271,014","$118,100,000"
242,T243,T243,Bob Burns,28,0.22,"$293,973","$132,900,000"
243,T243,T243,John Daly,22,0.22,"$220,647","$100,783,110"
244,T243,T243,Ryan Dillon,1,0.22,"$13,334","$6,000,000"
245,T243,T243,Philip Golding,2,0.22,"$26,250","$11,883,110"
246,T243,T243,Ken Green,7,0.22,"$70,633","$32,100,000"
247,T243,T243,Donnie Hammond,27,0.22,"$255,414","$118,200,000"
248,T243,T243,Mark Hensby,1,0.22,"$8,880","$4,000,000"
249,T243,T243,Pete Jordan,1,0.22,"$6,720","$3,000,000"
250,T243,T243,Kevin Na,2,0.22,"$23,375","$10,500,000"
251,T243,T243,Todd Rose,1,0.22,"$11,100","$5,000,000"
252,T243,T243,Brian Watts,13,0.22,"$134,905","$61,200,000"
253,T243,T243,D.A. Weibring,2,0.22,"$17,289","$8,000,000"
254,T255,T255,Phil Blackmar,1,0.21,"$9,225","$4,500,000"
255,T255,T255,Derek Gillespie,1,0.21,"$8,988","$4,200,000"
256,T255,T255,Greg Kraft,9,0.21,"$71,756","$34,300,000"
257,T255,T255,Jon Mills,1,0.21,"$8,988","$4,200,000"
258,T255,T255,Grant Waite,18,0.21,"$150,998","$73,200,000"
259,T255,T255,Mark Walker,1,0.21,"$11,536","$5,600,000"
260,T261,T261,Steven Alker,30,0.2,"$261,358","$132,200,000"
261,T261,T261,Brandel Chamblee,15,0.2,"$126,092","$64,400,000"
262,T261,T261,Gene Sauers,30,0.2,"$278,642","$140,500,000"
263,T261,T261,Tom Scherrer,16,0.2,"$122,430","$62,700,000"
264,T261,T261,Steen Tinning,2,0.2,"$23,375","$11,883,110"
265,T261,T261,Tim Wilkinson,1,0.2,"$9,900","$5,000,000"
266,T267,T267,Paul Azinger,26,0.19,"$222,641","$119,383,110"
267,T267,T267,Brian Bateman,26,0.19,"$217,150","$112,600,000"
268,T267,T267,Scott Dunlap,1,0.19,"$7,600","$4,000,000"
269,T267,T267,Ryuji Imada,1,0.19,"$7,600","$4,000,000"
270,T267,T267,Kenichi Kuboya,31,0.19,"$257,281","$132,100,000"
271,T267,T267,Blaine McCallister,8,0.19,"$65,820","$35,100,000"
272,T267,T267,David Morland IV,1,0.19,"$8,022","$4,200,000"
273,T267,T267,Deane Pappas,24,0.19,"$189,955","$98,200,000"
274,T267,T267,Stan Utley,11,0.19,"$79,046","$41,200,000"
275,T276,T276,Brian Claar,2,0.18,"$17,500","$10,000,000"
276,T276,T276,Edward Fryatt,1,0.18,"$7,280","$4,000,000"
277,T276,T276,Jarrod Moseley,2,0.18,"$21,125","$11,883,110"
278,T276,T276,Jeff Quinney,2,0.18,"$14,550","$8,000,000"
279,T276,T276,Mike Standly,9,0.18,"$62,991","$34,700,000"
280,T281,T281,"David Berganio, Jr.",15,0.17,"$124,065","$71,200,000"
281,T281,T281,Jay Don Blake,27,0.17,"$194,292","$115,300,000"
282,T281,T281,Mark Brooks,31,0.17,"$236,489","$141,500,000"
283,T281,T281,Anders Hansen,3,0.17,"$30,000","$17,883,110"
284,T281,T281,Matt Kuchar,23,0.17,"$176,046","$105,100,000"
285,T281,T281,Anthony Painter,31,0.17,"$220,713","$133,200,000"
286,T287,T287,Doug Barron,32,0.16,"$224,588","$139,200,000"
287,T287,T287,John Cook,10,0.16,"$78,930","$50,800,000"
288,T287,T287,Jason Gore,30,0.16,"$208,800","$129,700,000"
289,T287,T287,Mike Springer,9,0.16,"$53,452","$34,200,000"
290,T287,T287,"Dave Stockton, Jr.",31,0.16,"$214,876","$132,100,000"
291,T292,T292,Jim Carter,33,0.15,"$218,060","$145,700,000"
292,T292,T292,Patrick Moore,3,0.15,"$19,411","$13,000,000"
293,T292,T292,Steve Stricker,21,0.15,"$150,589","$97,400,000"
294,T295,T295,Michael Campbell,14,0.14,"$107,813","$78,083,110"
295,T295,T295,Jason Caron,29,0.14,"$172,291","$125,700,000"
296,T295,T295,Joel Edwards,23,0.14,"$143,382","$103,200,000"
297,T295,T295,Steve Jones,11,0.14,"$68,755","$50,100,000"
298,T295,T295,Troy Matteson,3,0.14,"$18,135","$13,000,000"
299,T295,T295,James McLean,19,0.14,"$117,182","$82,600,000"
300,T295,T295,Kelly Mitchum,3,0.14,"$20,795","$14,600,000"
301,T295,T295,Ty Tryon,21,0.14,"$125,875","$91,100,000"
302,303,303,Andy Miller,25,0.13,"$134,929","$105,200,000"
303,T304,T304,Todd Barranger,31,0.12,"$158,700","$134,700,000"
304,T304,T304,Robin Freeman,12,0.12,"$54,651","$45,500,000"
305,T304,T304,Gary Nicklaus,6,0.12,"$32,300","$26,500,000"
306,T304,T304,Tag Ridings,6,0.12,"$31,275","$27,000,000"
307,T308,T308,Kelly Gibson,13,0.11,"$55,650","$49,700,000"
308,T308,T308,Larry Mize,19,0.11,"$93,713","$85,600,000"
309,T308,T308,Michael Muehr,7,0.11,"$35,376","$31,200,000"
310,T308,T308,Charles Warren,2,0.11,"$11,984","$10,600,000"
311,T308,T308,Ian Woosnam,2,0.11,"$13,432","$11,883,110"
312,T313,T313,Keith Fergus,5,0.1,"$20,455","$21,000,000"
313,T313,T313,Scott Simpson,18,0.1,"$78,153","$75,300,000"
314,T313,T313,Vance Veazey,26,0.1,"$111,156","$109,300,000"
315,T316,T316,Andy Bean,2,0.09,"$8,550","$9,500,000"
316,T316,T316,Brad Elder,20,0.09,"$74,340","$84,300,000"
317,T316,T316,Akio Sadakata,29,0.09,"$107,730","$122,800,000"
318,T316,T316,Kenneth Staton,22,0.09,"$83,385","$90,200,000"
319,T316,T316,Chip Sullivan,2,0.09,"$9,675","$10,500,000"
320,T321,T321,David Duval,20,0.08,"$84,707","$103,583,110"
321,T321,T321,Gary Hallberg,8,0.08,"$24,416","$32,200,000"
322,T321,T321,Graeme McDowell,3,0.08,"$9,620","$12,500,000"
323,T321,T321,John Morse,8,0.08,"$22,361","$29,700,000"
324,T325,T325,"Joe Acosta, Jr.",3,0.07,"$9,765","$14,600,000"
325,T325,T325,Jason Buha,25,0.07,"$72,832","$105,300,000"
326,T325,T325,"Jim Gallagher, Jr.",9,0.07,"$22,245","$33,700,000"
327,T328,T328,Nolan Henke,6,0.06,"$13,970","$21,500,000"
328,T328,T328,Dave Rummells,7,0.06,"$14,280","$24,700,000"
329,T328,T328,Kaname Yokoo,22,0.06,"$56,088","$93,700,000"
330,T331,T331,Gavin Coles,28,0.05,"$55,350","$117,800,000"
331,T331,T331,Trevor Dodds,3,0.05,"$6,720","$12,500,000"
332,T331,T331,Joel Kribel,16,0.05,"$39,120","$73,700,000"
333,T331,T331,Brad Lardon,8,0.05,"$16,400","$36,100,000"
334,T331,T331,Yusaku Miyazato,4,0.05,"$8,775","$16,000,000"
335,T331,T331,Alan Morin,4,0.05,"$10,150","$22,000,000"
336,T337,T337,Gabriel Hjertstedt,9,0.04,"$12,780","$32,700,000"
337,T337,T337,Jeff Klein,25,0.04,"$40,680","$106,300,000"
338,T337,T337,David Ogrin,4,0.04,"$5,700","$13,000,000"
339,T337,T337,Cameron Yancey,23,0.04,"$43,810","$97,800,000"
340,T337,T337,Richard Zokol,13,0.04,"$19,155","$52,200,000"
341,T342,T342,Fulton Allem,15,0.03,"$19,091","$71,500,000"
342,T342,T342,Dan Halldorson,5,0.03,"$5,640","$17,200,000"
343,T342,T342,D.J. Trahan,6,0.03,"$7,880","$26,000,000"
344,345,345,Mike Hulbert,14,0.01,"$6,300","$56,800,000"
