,Average_Putting_Distance_-_GIR_1_Putts_RANK THIS WEEK,Average_Putting_Distance_-_GIR_1_Putts_RANK LAST WEEK,Average_Putting_Distance_-_GIR_1_Putts_PLAYER NAME,Average_Putting_Distance_-_GIR_1_Putts_ROUNDS,Average_Putting_Distance_-_GIR_1_Putts_AVG,Average_Putting_Distance_-_GIR_1_Putts_DISTANCE (FEET),Average_Putting_Distance_-_GIR_1_Putts_TOTAL PUTTS
0,1,1,Brad Elder,51,"14' 7""",1591.8329999999999,109
1,2,2,David Frost,80,"13' 8""",3214.083,235
2,3,3,Brad Faxon,97,"13' 0""",2985.417,229
3,T4,T4,Peter Jacobsen,75,"12' 10""",2412.833,188
4,T4,T4,Loren Roberts,87,"12' 10""",2533.25,198
5,6,6,Bob Tway,89,"12' 8""",2974.417,235
6,7,7,Jay Don Blake,77,"12' 6""",2028.5,162
7,T8,T8,Paul Gow,62,"12' 5""",2000.9170000000001,161
8,T8,T8,Brett Quigley,92,"12' 5""",2913.75,235
9,T10,T10,Tom Byrum,97,"12' 1""",2607.083,216
10,T10,T10,Matt Gogel,77,"12' 1""",2077.333,172
11,T10,T10,Spike McRoy,103,"12' 1""",3049.0,252
12,T13,T13,Brian Gay,100,"12' 0""",3006.0,250
13,T13,T13,Jeff Klein,60,"12' 0""",1377.4170000000001,115
14,T13,T13,Tim Petrovic,108,"12' 0""",3343.833,279
15,16,16,Ben Crane,94,"11' 11""",2959.333,249
16,T17,T17,J.J. Henry,100,"11' 10""",2898.75,245
17,T17,T17,Anthony Painter,87,"11' 10""",2232.25,189
18,T19,T19,Robert Damron,96,"11' 9""",2746.167,233
19,T19,T19,Jason Gore,83,"11' 9""",2357.0,201
20,T19,T19,Andrew Magee,91,"11' 9""",2763.5,236
21,T19,T19,Billy Mayfair,105,"11' 9""",3064.833,260
22,T19,T19,Jesper Parnevik,102,"11' 9""",2764.417,236
23,24,24,Briny Baird,113,"11' 8""",3537.0,304
24,T25,T25,Carlos Franco,99,"11' 7""",2949.0,255
25,T25,T25,Mike Sposa,72,"11' 7""",2276.667,197
26,T27,T27,Michael Clark II,54,"11' 6""",1850.3329999999999,161
27,T27,T27,Charles Howell III,120,"11' 6""",3251.75,283
28,T27,T27,Gene Sauers,87,"11' 6""",2171.833,189
29,T30,T30,Paul Azinger,73,"11' 5""",1939.1670000000001,170
30,T30,T30,Mike Heinen,89,"11' 5""",2925.583,256
31,T30,T30,John Maginnes,87,"11' 5""",2174.167,191
32,T30,T30,Shaun Micheel,97,"11' 5""",2726.5,239
33,T30,T30,Geoff Ogilvy,86,"11' 5""",2621.25,229
34,T30,T30,Nick Price,65,"11' 5""",1581.4170000000001,139
35,T30,T30,Kirk Triplett,92,"11' 5""",2798.333,246
36,T30,T30,Cameron Yancey,58,"11' 5""",1475.0829999999999,129
37,T38,T38,Steven Alker,87,"11' 4""",2051.083,181
38,T38,T38,Aaron Baddeley,71,"11' 4""",2000.25,177
39,T38,T38,Jim Furyk,104,"11' 4""",3049.083,269
40,T38,T38,Mike Grob,83,"11' 4""",2300.75,203
41,T38,T38,Kenichi Kuboya,91,"11' 4""",2609.083,231
42,T38,T38,John Morgan,81,"11' 4""",2042.3329999999999,180
43,T38,T38,Hal Sutton,81,"11' 4""",2344.417,207
44,T45,T45,Billy Andrade,100,"11' 3""",3104.667,276
45,T45,T45,Fred Couples,71,"11' 3""",1637.25,145
46,T45,T45,Sergio Garcia,62,"11' 3""",1212.083,108
47,T45,T45,J.P. Hayes,79,"11' 3""",2429.167,216
48,T45,T45,Richard Johnson,89,"11' 3""",2480.083,220
49,T45,T45,Brenden Pappas,105,"11' 3""",3242.333,289
50,T45,T45,Corey Pavin,88,"11' 3""",2095.0,186
51,T45,T45,Heath Slocum,101,"11' 3""",3204.667,285
52,T53,T53,Chris Anderson,96,"11' 2""",2552.167,229
53,T53,T53,Jeff Brehaut,110,"11' 2""",3075.667,276
54,T53,T53,Jason Caron,74,"11' 2""",1738.3329999999999,156
55,T53,T53,K.J. Choi,112,"11' 2""",2782.917,250
56,T53,T53,Ben Curtis,69,"11' 2""",1913.4170000000001,171
57,T53,T53,Bernhard Langer,65,"11' 2""",1544.5829999999999,138
58,T53,T53,Thomas Levet,85,"11' 2""",2337.0,210
59,T53,T53,David Toms,90,"11' 2""",2257.417,202
60,T53,T53,Dean Wilson,82,"11' 2""",2372.583,212
61,T62,T62,Stephen Ames,91,"11' 1""",3021.833,272
62,T62,T62,Cameron Beckman,86,"11' 1""",2785.917,252
63,T62,T62,Jason Buha,61,"11' 1""",1503.6670000000001,136
64,T62,T62,Greg Chalmers,98,"11' 1""",2916.167,263
65,T62,T62,Joel Edwards,60,"11' 1""",1750.0,158
66,T62,T62,Todd Fischer,97,"11' 1""",2876.333,260
67,T62,T62,Brent Geiberger,51,"11' 1""",1430.4170000000001,129
68,T62,T62,Paul Goydos,86,"11' 1""",2821.5,254
69,T62,T62,Akio Sadakata,83,"11' 1""",2352.75,213
70,T62,T62,Duffy Waldorf,90,"11' 1""",2543.167,229
71,T72,T72,Bob Burns,88,"11' 0""",1969.5,179
72,T72,T72,Marco Dawson,86,"11' 0""",2258.167,206
73,T72,T72,Glen Day,103,"11' 0""",3504.417,318
74,T72,T72,Luke Donald,88,"11' 0""",2601.333,236
75,T72,T72,Dan Forsman,98,"11' 0""",2780.0,252
76,T72,T72,Robert Gamez,114,"11' 0""",3448.833,313
77,T72,T72,Mathew Goggin,90,"11' 0""",2216.583,201
78,T72,T72,Dudley Hart,66,"11' 0""",1672.5,152
79,T72,T72,Deane Pappas,75,"11' 0""",2191.833,199
80,T72,T72,David Peoples,96,"11' 0""",2723.417,247
81,T72,T72,John Rollins,89,"11' 0""",2204.0,201
82,T83,T83,Doug Barron,90,"10' 11""",2355.667,216
83,T83,T83,Notah Begay III,92,"10' 11""",2484.667,227
84,T83,T83,Lee Janzen,83,"10' 11""",1960.5829999999999,179
85,T83,T83,Shigeki Maruyama,87,"10' 11""",2273.0,209
86,T83,T83,Carl Paulson,101,"10' 11""",3156.833,289
87,T83,T83,Kenny Perry,98,"10' 11""",2564.083,235
88,T83,T83,Chris Riley,96,"10' 11""",2458.333,226
89,T83,T83,Patrick Sheehan,101,"10' 11""",3020.083,276
90,T83,T83,Hidemichi Tanaka,112,"10' 11""",3413.833,313
91,T92,T92,Tommy Armour III,66,"10' 10""",1759.9170000000001,163
92,T92,T92,Craig Barlow,95,"10' 10""",2937.833,272
93,T92,T92,Tim Herron,102,"10' 10""",2938.25,271
94,T92,T92,Jerry Kelly,108,"10' 10""",2976.417,275
95,T92,T92,Tom Lehman,87,"10' 10""",2038.9170000000001,188
96,T97,T97,Olin Browne,113,"10' 9""",3161.583,293
97,T97,T97,Chad Campbell,105,"10' 9""",3125.0,290
98,T97,T97,Jim Carter,95,"10' 9""",2420.75,225
99,T97,T97,Kent Jones,74,"10' 9""",2165.833,202
100,T97,T97,Frank Lickliter II,94,"10' 9""",2377.333,221
101,T97,T97,Steve Lowery,86,"10' 9""",2169.5,202
102,T97,T97,Len Mattiace,94,"10' 9""",2143.833,200
103,T97,T97,Dicky Pride,73,"10' 9""",1937.6670000000001,180
104,T97,T97,Rory Sabbatini,95,"10' 9""",2341.75,217
105,T97,T97,Jeff Sluman,106,"10' 9""",2761.0,256
106,T97,T97,Kenneth Staton,59,"10' 9""",1324.4170000000001,123
107,T97,T97,Kaname Yokoo,56,"10' 9""",1288.75,120
108,T109,T109,Brian Bateman,70,"10' 8""",1848.4170000000001,173
109,T109,T109,Pat Bates,111,"10' 8""",2948.75,277
110,T109,T109,Chris DiMarco,98,"10' 8""",2796.583,262
111,T109,T109,Joe Durant,96,"10' 8""",2756.167,258
112,T109,T109,Tom Gillis,71,"10' 8""",1883.6670000000001,177
113,T109,T109,Jay Haas,89,"10' 8""",2369.75,222
114,T109,T109,Matt Kuchar,63,"10' 8""",1626.6670000000001,152
115,T109,T109,Hank Kuehne,73,"10' 8""",2225.667,208
116,T109,T109,Scott McCarron,86,"10' 8""",2125.333,199
117,T109,T109,Rocco Mediate,80,"10' 8""",2022.5,189
118,T109,T109,Pat Perez,95,"10' 8""",2230.667,209
119,T109,T109,David Sutherland,77,"10' 8""",2159.333,203
120,T121,T121,Tim Clark,79,"10' 7""",1932.25,182
121,T121,T121,Steve Flesch,110,"10' 7""",3207.0,302
122,T121,T121,Skip Kendall,110,"10' 7""",3138.417,296
123,T121,T121,Mark O'Meara,69,"10' 7""",1334.9170000000001,126
124,T121,T121,Vance Veazey,66,"10' 7""",1538.4170000000001,145
125,T121,T121,Mike Weir,80,"10' 7""",1936.75,183
126,T127,T127,Jonathan Byrd,101,"10' 6""",2441.833,233
127,T127,T127,Alex Cejka,98,"10' 6""",2272.0,216
128,T127,T127,Donnie Hammond,92,"10' 6""",2406.917,229
129,T127,T127,Scott Laycock,71,"10' 6""",1829.4170000000001,174
130,T127,T127,Jeff Maggert,81,"10' 6""",2296.25,218
131,T127,T127,Carl Pettersson,80,"10' 6""",2389.083,228
132,T127,T127,Joey Sindelar,93,"10' 6""",2332.083,222
133,T127,T127,Garrett Willis,97,"10' 6""",2832.417,269
134,T135,T135,Stuart Appleby,90,"10' 5""",2393.5,229
135,T135,T135,Mark Brooks,90,"10' 5""",2095.917,201
136,T135,T135,Fred Funk,112,"10' 5""",2877.333,276
137,T135,T135,Brandt Jobe,77,"10' 5""",2143.5,206
138,T135,T135,Arron Oberholser,80,"10' 5""",2225.0,214
139,T135,T135,Tom Pernice Jr.,105,"10' 5""",2875.25,277
140,T135,T135,John Senden,111,"10' 5""",3002.417,289
141,T135,T135,Chris Smith,92,"10' 5""",2389.5,229
142,T143,T143,Robert Allenby,87,"10' 4""",2233.917,217
143,T143,T143,Stewart Cink,104,"10' 4""",2954.25,287
144,T143,T143,Darren Clarke,61,"10' 4""",1221.833,118
145,T143,T143,David Gossett,92,"10' 4""",2684.417,259
146,T143,T143,Justin Leonard,80,"10' 4""",2196.917,212
147,T143,T143,Jay Williamson,93,"10' 4""",2292.583,222
148,T149,T149,Steve Allan,53,"10' 3""",1223.917,119
149,T149,T149,Woody Austin,107,"10' 3""",3074.167,299
150,T149,T149,Brian Henninger,56,"10' 3""",1554.75,152
151,T149,T149,J.L. Lewis,99,"10' 3""",2379.667,232
152,T149,T149,Davis Love III,85,"10' 3""",1917.25,187
153,T149,T149,Phil Mickelson,87,"10' 3""",1800.5,175
154,T149,T149,"Dave Stockton, Jr.",79,"10' 3""",1840.0829999999999,180
155,T149,T149,Kevin Sutherland,97,"10' 3""",2175.583,213
156,T149,T149,Esteban Toledo,109,"10' 3""",2951.25,288
157,T149,T149,Ty Tryon,52,"10' 3""",1257.75,123
158,T159,T159,Aaron Barber,94,"10' 2""",2497.333,245
159,T159,T159,Neal Lancaster,110,"10' 2""",2836.417,278
160,T159,T159,Adam Scott,52,"10' 2""",1068.583,105
161,T162,T162,Rich Beem,80,"10' 1""",1661.75,165
162,T162,T162,Gavin Coles,69,"10' 1""",1166.75,116
163,T162,T162,John Daly,56,"10' 1""",1335.0829999999999,132
164,T162,T162,Bob Estes,92,"10' 1""",2379.583,236
165,T162,T162,Glen Hnatiuk,92,"10' 1""",2306.667,228
166,T162,T162,Vijay Singh,106,"10' 1""",2903.167,288
167,T162,T162,Paul Stankowski,67,"10' 1""",1908.5829999999999,189
168,T162,T162,Scott Verplank,97,"10' 1""",2648.417,263
169,T170,T170,Harrison Frazar,88,"10' 0""",2202.25,220
170,T170,T170,Retief Goosen,69,"10' 0""",1514.1670000000001,152
171,T170,T170,Andy Miller,75,"10' 0""",1894.5829999999999,189
172,T170,T170,Mark Wilson,82,"10' 0""",1927.3329999999999,192
173,T174,T174,Todd Barranger,78,"9' 11""",1859.4170000000001,188
174,T174,T174,Ernie Els,65,"9' 11""",1315.6670000000001,133
175,T174,T174,Peter Lonard,96,"9' 11""",2143.417,216
176,T174,T174,John Riegger,55,"9' 11""",1406.5,142
177,T174,T174,Brent Schwarzrock,60,"9' 11""",1553.3329999999999,156
178,T179,T179,John Huston,76,"9' 10""",2375.417,242
179,T179,T179,Per-Ulrik Johansson,96,"9' 10""",2408.5,244
180,181,181,Steve Stricker,59,"9' 9""",1406.6670000000001,144
181,T182,T182,José Coceres,62,"9' 8""",1417.0829999999999,147
182,T182,T182,Tiger Woods,74,"9' 8""",2004.5829999999999,208
183,T184,T184,Jonathan Kaye,91,"9' 7""",2002.8329999999999,209
184,T184,T184,Rod Pampling,87,"9' 7""",2177.25,227
185,T184,T184,Craig Perks,82,"9' 7""",1905.4170000000001,198
186,T187,T187,Mark Calcavecchia,84,"9' 6""",2230.417,235
187,T187,T187,Darron Stiles,93,"9' 6""",2177.917,229
188,189,189,Cliff Kresge,102,"9' 5""",2250.0,238
189,190,190,Ian Leggatt,71,"8' 7""",1332.5,156
