,Tenth_Tee_Early_Round_2_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Round_2_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Round_2_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Round_2_Scoring_Average_AVG,Tenth_Tee_Early_Round_2_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Round_2_Scoring_Average_TOTAL ROUNDS
0,1,1,Kevin Sutherland,67.67,406,6
1,2,2,Nick Watney,67.75,271,4
2,3,3,Hunter Mahan,68.0,272,4
3,4,4,Charley Hoffman,68.25,273,4
4,T5,T5,Bill Lunde,68.33,410,6
5,T5,T5,Mike Weir,68.33,205,3
6,T7,T7,Jason Dufner,68.5,137,2
7,T7,T7,Tiger Woods,68.5,411,6
8,9,9,Troy Matteson,68.56,617,9
9,10,10,Kris Blanks,68.6,343,5
10,11,11,Jason Gore,68.67,206,3
11,12,12,Stuart Appleby,68.8,344,5
12,13,13,Ryan Moore,68.83,413,6
13,14,14,Tim Clark,69.0,207,3
14,15,15,Harrison Frazar,69.13,553,8
15,T16,T16,Briny Baird,69.14,484,7
16,T16,T16,Steve Stricker,69.14,484,7
17,T18,T18,Tommy Armour III,69.33,208,3
18,T18,T18,Jason Day,69.33,416,6
19,T18,T18,Camilo Villegas,69.33,208,3
20,T21,T21,Matt Kuchar,69.4,347,5
21,T21,T21,Geoff Ogilvy,69.4,347,5
22,T21,T21,Brandt Snedeker,69.4,347,5
23,T24,T24,Anthony Kim,69.43,486,7
24,T24,T24,James Nitties,69.43,486,7
25,26,26,Charlie Wi,69.44,625,9
26,T27,T27,Charles Howell III,69.5,417,6
27,T27,T27,Michael Letzig,69.5,139,2
28,T27,T27,Rory Sabbatini,69.5,278,4
29,30,30,Zach Johnson,69.56,626,9
30,31,31,Joe Ogilvie,69.57,487,7
31,32,32,Kenny Perry,69.6,696,10
32,T33,T33,Jason Bohn,69.67,209,3
33,T33,T33,Ernie Els,69.67,418,6
34,T33,T33,Bob Estes,69.67,209,3
35,T33,T33,Jim Furyk,69.67,418,6
36,T33,T33,Retief Goosen,69.67,418,6
37,T33,T33,Pat Perez,69.67,209,3
38,39,39,George McNeill,69.7,697,10
39,T40,T40,Mark Brooks,69.75,279,4
40,T40,T40,Alex Cejka,69.75,558,8
41,T40,T40,Colt Knost,69.75,279,4
42,T40,T40,Rod Pampling,69.75,279,4
43,44,44,Nathan Green,69.78,628,9
44,45,45,Brad Faxon,69.8,349,5
45,T46,T46,Billy Mayfair,69.83,419,6
46,T46,T46,Nicholas Thompson,69.83,419,6
47,T48,T48,Jonathan Byrd,70.0,280,4
48,T48,T48,Ángel Cabrera,70.0,280,4
49,T48,T48,Chad Campbell,70.0,490,7
50,T48,T48,Daniel Chopra,70.0,560,8
51,T48,T48,Tim Herron,70.0,490,7
52,T48,T48,Corey Pavin,70.0,350,5
53,T48,T48,John Senden,70.0,280,4
54,T48,T48,Boo Weekley,70.0,140,2
55,T48,T48,Mark Wilson,70.0,350,5
56,57,57,Scott Piercy,70.1,701,10
57,58,58,John Mallinger,70.13,561,8
58,T59,T59,Sergio Garcia,70.17,421,6
59,T59,T59,Robert Garrigus,70.17,421,6
60,61,61,Scott Verplank,70.2,351,5
61,T62,T62,Dustin Johnson,70.25,562,8
62,T62,T62,Kent Jones,70.25,281,4
63,T62,T62,Davis Love III,70.25,281,4
64,T62,T62,Heath Slocum,70.25,281,4
65,T62,T62,Brian Vranesh,70.25,281,4
66,T62,T62,Charles Warren,70.25,281,4
67,68,68,Kevin Na,70.29,492,7
68,69,69,J.J. Henry,70.31,914,13
69,T70,T70,Mathew Goggin,70.33,422,6
70,T70,T70,Paul Goydos,70.33,211,3
71,T70,T70,Freddie Jacobson,70.33,422,6
72,T70,T70,Tim Petrovic,70.33,633,9
73,T70,T70,Andres Romero,70.33,422,6
74,75,75,Bill Haas,70.36,774,11
75,76,76,Matt Weibring,70.4,352,5
76,77,77,Kevin Streelman,70.43,493,7
77,78,78,Brian Davis,70.44,634,9
78,T79,T79,Mark Calcavecchia,70.5,282,4
79,T79,T79,Nick O'Hern,70.5,564,8
80,T79,T79,D.A. Points,70.5,564,8
81,T79,T79,Chez Reavie,70.5,423,6
82,T79,T79,Tag Ridings,70.5,141,2
83,T84,T84,Justin Leonard,70.56,635,9
84,T84,T84,Aron Price,70.56,635,9
85,T84,T84,Ted Purdy,70.56,635,9
86,T87,T87,Aaron Baddeley,70.57,494,7
87,T87,T87,Rich Beem,70.57,494,7
88,T87,T87,Will MacKenzie,70.57,494,7
89,T87,T87,Darron Stiles,70.57,494,7
90,91,91,Stewart Cink,70.6,353,5
91,T92,T92,Joe Durant,70.67,424,6
92,T92,T92,Matt Jones,70.67,212,3
93,T94,T94,Glen Day,70.71,495,7
94,T94,T94,Marc Leishman,70.71,495,7
95,T94,T94,Jeff Quinney,70.71,495,7
96,T97,T97,Tom Lehman,70.75,283,4
97,T97,T97,Ryan Palmer,70.75,283,4
98,T97,T97,D.J. Trahan,70.75,283,4
99,100,100,David Mathis,70.77,920,13
100,T101,T101,Chris DiMarco,70.8,354,5
101,T101,T101,Y.E. Yang,70.8,354,5
102,103,103,Tom Pernice Jr.,70.86,496,7
103,T104,T104,Lucas Glover,70.88,567,8
104,T104,T104,Cliff Kresge,70.88,567,8
105,T104,T104,Phil Mickelson,70.88,567,8
106,T104,T104,Brett Quigley,70.88,567,8
107,T108,T108,Jeff Klauk,70.89,638,9
108,T108,T108,Vijay Singh,70.89,638,9
109,T110,T110,Steve Flesch,71.0,284,4
110,T110,T110,Jarrod Lyle,71.0,426,6
111,T110,T110,Sean O'Hair,71.0,284,4
112,T110,T110,Ian Poulter,71.0,355,5
113,T110,T110,John Rollins,71.0,213,3
114,115,115,Webb Simpson,71.1,711,10
115,T116,T116,Ryuji Imada,71.17,427,6
116,T116,T116,Spencer Levin,71.17,427,6
117,118,118,Vaughn Taylor,71.2,356,5
118,119,119,Patrick Sheehan,71.25,285,4
119,120,120,Michael Allen,71.29,499,7
120,121,121,Chris Stroud,71.3,713,10
121,T122,T122,Steve Elkington,71.33,642,9
122,T122,T122,Scott Sterling,71.33,428,6
123,124,124,Bo Van Pelt,71.38,571,8
124,T125,T125,Scott McCarron,71.4,357,5
125,T125,T125,Parker McLachlin,71.4,357,5
126,T125,T125,Bryce Molder,71.4,357,5
127,T125,T125,Leif Olson,71.4,357,5
128,T125,T125,Greg Owen,71.4,714,10
129,T125,T125,Johnson Wagner,71.4,714,10
130,T131,T131,Greg Chalmers,71.43,500,7
131,T131,T131,Derek Fathauer,71.43,500,7
132,T133,T133,Kevin Stadler,71.44,643,9
133,T133,T133,David Toms,71.44,643,9
134,135,135,Jeff Maggert,71.45,786,11
135,136,136,Brendon de Jonge,71.5,429,6
136,T137,T137,Chris Riley,71.6,358,5
137,T137,T137,Casey Wittenberg,71.6,716,10
138,139,139,Marc Turnesa,71.63,573,8
139,140,140,Carl Pettersson,71.67,215,3
140,141,141,Steve Marino,71.71,502,7
141,142,142,Steve Lowery,71.75,287,4
142,T143,T143,Brad Adamonis,71.8,359,5
143,T143,T143,Bubba Watson,71.8,359,5
144,T143,T143,Jay Williamson,71.8,359,5
145,146,146,Martin Laird,71.83,431,6
146,147,147,Peter Tomasulo,71.88,575,8
147,T148,T148,Robert Allenby,72.0,288,4
148,T148,T148,Cameron Beckman,72.0,288,4
149,T148,T148,K.J. Choi,72.0,288,4
150,T148,T148,Ken Duke,72.0,216,3
151,T148,T148,John Merrick,72.0,576,8
152,T148,T148,Brendon Todd,72.0,576,8
153,T148,T148,Gary Woodland,72.0,360,5
154,155,155,Eric Axley,72.1,721,10
155,156,156,Peter Lonard,72.17,433,6
156,T157,T157,Lee Janzen,72.25,289,4
157,T157,T157,Richard Johnson,72.25,289,4
158,159,159,Brian Bateman,72.29,506,7
159,T160,T160,Ricky Barnes,72.33,434,6
160,T160,T160,Matt Bettencourt,72.33,434,6
161,T160,T160,Jeff Overton,72.33,651,9
162,T160,T160,Dean Wilson,72.33,217,3
163,164,164,Rocco Mediate,72.4,362,5
164,165,165,Brian Gay,72.5,290,4
165,166,166,Greg Kraft,72.6,363,5
166,T167,T167,Stephen Ames,72.67,218,3
167,T167,T167,Ben Crane,72.67,218,3
168,T167,T167,Padraig Harrington,72.67,436,6
169,170,170,Bart Bryant,72.83,437,6
170,T171,T171,Woody Austin,73.0,73,1
171,T171,T171,Fred Couples,73.0,219,3
172,T171,T171,Todd Hamilton,73.0,657,9
173,T171,T171,Rick Price,73.0,365,5
174,175,175,Luke Donald,73.33,220,3
175,176,176,Bob Heintz,73.4,367,5
176,177,177,Ben Curtis,73.67,221,3
177,178,178,J.B. Holmes,73.75,295,4
178,179,179,Kirk Triplett,74.0,148,2
179,180,180,Jerry Kelly,74.5,149,2
180,T181,T181,David Duval,75.0,150,2
181,T181,T181,Justin Rose,75.0,75,1
182,183,183,Adam Scott,75.2,376,5
